,Item_Weight,Item_Visibility,Item_MRP,Low Fat,Regular,High,Medium,Small,Tier 1,Tier 2,Tier 3,Supermarket Type1,Supermarket Type2,Outlet_Identifier,Item_Type,Outlet_Establishment_Year,Item_Outlet_Sales_Prediction
2329,4.615,0.101990097,232.53,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,15.0,3.0,3869.882195195901
2330,8.85,0.016019957,104.5964,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,1734.4993864020466
2331,15.1,0.093813181,61.3194,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,971.0855172403258
2332,9.8,0.026835691,126.302,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,3.0,2186.1305787335036
2333,6.78,0.086157502,229.1694,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3444.9927516840876
2334,6.26,0.009859703,151.8366,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,4.0,2553.8350624004047
2336,11.8,0.026465376,41.7138,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,3.0,380.75291512692047
2337,20.2,0.117361247,197.511,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,3194.19478936507
2339,19.85,0.020876151,61.2194,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,14.0,3.0,1017.3930240913473
2344,12.1,0.011586629,165.9526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,2.0,2442.097687136287
2348,14.8,0.0,76.267,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,14.0,1.0,1329.2734714744652
2349,6.63,0.010939298,57.9588,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,938.7795536666908
2350,10.1,0.030255476,152.6656,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2545.0008226886207
2352,19.85,0.044678741,86.4856,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,4.0,1098.3224713814598
2353,18.35,0.041661002,190.2872,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,1.0,3226.639133666076
2354,9.5,0.085091153,187.1872,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,3048.9310346482876
2357,10.3,0.050274442,81.796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1049.7133601178634
2360,16.1,0.02357284,190.3846,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,4.0,3259.4801123467064
2361,20.2,0.064364078,258.3646,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,4202.689447771636
2362,7.645,0.066977783,43.0112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,14.0,2.0,404.15477587558826
2363,19.7,0.081065919,194.711,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,14.0,2.0,2894.8451268165704
2368,20.0,0.104507367,107.6622,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1396.8034490279638
2369,9.695,0.02920962,176.037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,2974.8425730932954
2370,10.895,0.064675749,195.5794,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,3203.6103986593566
2372,17.85,0.037795394,189.5188,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3105.9549064889156
2373,17.0,0.026677105,142.047,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,2031.2184983248394
2375,7.71,0.066584547,56.0956,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0,2.0,1008.0053061451245
2377,4.59,0.071068888,113.086,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1522.369726519999
2379,7.63,0.061064307,95.9436,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,1557.2351862737733
2381,6.13,0.10210591,52.9298,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,808.6275196180786
2382,8.985,0.057816167,130.331,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,2264.20830172511
2383,15.2,0.09190597,227.9352,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,15.0,2.0,3769.440405902928
2384,12.15,0.006758464,121.973,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,2102.715389395272
2385,13.1,0.006072138,187.3898,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3141.349550405674
2388,13.35,0.017770596,75.3012,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,8.0,2.0,1251.3773929179483
2389,6.71,0.029554862,67.8142,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1211.0976200534774
2390,20.0,0.034422963,44.4086,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,739.7493535432031
2391,8.325,0.029906169,41.1138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,371.98824708971233
2394,18.85,0.039705236,40.348,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,658.8060109318453
2396,12.35,0.072394912,50.3692,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,2.0,784.8862316197524
2399,18.25,0.077724599,260.2962,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,4257.516528012964
2400,19.2,0.005587545,226.3062,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3842.398038888396
2402,6.55,0.024563959,100.9332,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1682.4986545129018
2403,8.985,0.057778979,130.331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,2144.502172181382
2406,15.1,0.173448501,194.611,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,3177.715348731395
2409,16.0,0.076791671,44.5086,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,672.5860735885817
2410,15.1,0.076075485,91.683,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1439.2302340507108
2414,12.6,0.0,173.2054,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,1.0,2581.220559654867
2416,14.5,0.062082947,155.7998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,2559.5853881337384
2417,17.35,0.146178155,149.905,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,4.0,2393.5984466591176
2418,5.63,0.024641247,104.6306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,1422.5735369825647
2419,18.6,0.012653565,121.2414,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,1965.4984117109311
2427,17.5,0.098302848,173.4738,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,2485.645818951711
2428,13.65,0.049418994,149.505,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2140.725387080751
2429,10.1,0.053802487,224.2088,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,2.0,3398.0452288489237
2430,15.1,0.093873561,60.5194,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,1048.4604551143807
2436,10.5,0.010981858,164.1842,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2708.2064561887314
2437,17.6,0.010039894,160.6552,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,2631.738661286837
2440,4.615,0.101831776,234.03,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,4.0,3829.957550758691
2441,8.325,0.029784839,40.4138,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,661.1195398382083
2443,16.2,0.050340436,191.6162,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,3121.3760204895857
2445,12.5,0.103356186,168.9448,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,4.0,2746.9493345050673
2447,14.15,0.03492891,244.4828,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,4078.2251071177993
2448,10.5,0.142538224,161.1578,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2547.538128794708
2449,20.75,0.108619696,161.9578,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,2575.8745921136083
2451,5.155,0.083537256,248.8776,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,3754.992849916766
2452,15.7,0.019007466,60.3536,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,3.0,702.0572118749228
2453,20.2,0.074225409,94.0462,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,13.0,2.0,1614.8499037337165
2454,8.985,0.183250395,101.87,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,1554.359140618582
2457,20.25,0.0,240.4538,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,2.0,3689.6771176726984
2458,6.905,0.038302823,96.6726,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,1274.854184921985
2459,15.7,0.073666699,249.9724,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,14.0,1.0,4093.6418752418235
2460,8.155,0.033527475,74.0354,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,1249.2469396618903
2461,6.44,0.079338525,99.47,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1613.261177877942
2462,19.85,0.081439977,168.9816,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2827.516185071883
2463,16.7,0.026662015,247.5776,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,4121.101517778219
2465,9.395,0.100379956,86.2856,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,1497.0353156353367
2466,7.06,0.043892097,60.0904,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,1101.1869632281255
2471,6.42,0.053460551,178.9002,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3027.5989472144415
2474,17.7,0.012542375,167.4474,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,3.0,2743.138211073891
2476,11.0,0.037894845,40.348,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,647.2718475668507
2478,9.6,0.027320856,259.8304,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,4334.222710976919
2481,6.935,0.041450453,101.9332,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,15.0,3.0,1405.1814239725459
2482,6.885,0.13998208,110.6228,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1835.6128294392747
2484,11.5,0.042002566,191.382,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,3174.392177622945
2489,15.6,0.025179178,173.7054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,13.0,1.0,2895.586803087817
2490,15.35,0.0,37.219,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,624.4044700139589
2492,8.975,0.05271917,84.9224,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,1485.9102183042355
2494,20.2,0.059801403,127.9678,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,2088.4514760593756
2496,7.725,0.029048089,120.2414,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0,1984.1108194620933
2497,12.3,0.076490678,245.146,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,4030.7206334817633
2498,5.75,0.0,112.8176,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1581.5979757523069
2500,13.65,0.026026406,80.0302,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,2.0,1041.9082790556677
2501,6.115,0.011363508,90.6488,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1558.368471433831
2503,15.85,0.007157526,40.448,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,718.0574754303598
2506,6.615,0.093367723,198.4426,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,2.0,3323.450886549044
2507,9.395,0.100807923,88.4856,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1073.7868716206476
2509,12.5,0.071184721,127.902,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,2064.726987926659
2512,16.85,0.139634411,146.076,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,2333.717386658089
2513,13.65,0.184014453,212.4902,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3397.9136955363306
2517,7.325,0.093367723,93.1146,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,2.0,1574.6576283390914
2518,5.945,0.092948793,127.5652,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,1.0,2067.3786260086586
2523,15.5,0.033007266,106.0938,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,1422.1394255941618
2524,11.1,0.135029856,218.9482,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3524.5814403348263
2525,6.38,0.015159706,142.447,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,2465.4117346500466
2526,10.3,0.059067021,189.653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,4.0,2807.672904371891
2528,19.7,0.038894579,124.7362,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,1711.7085735645092
2529,9.395,0.0,237.6932,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,2.0,3638.6763024156994
2530,18.75,0.05289235,192.7504,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,3174.3369874192736
2531,7.96,0.028363203,160.4894,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,6.0,2.0,2625.546520684699
2532,17.25,0.072825279,78.1986,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0,2.0,1339.1098229630306
2533,10.8,0.052058877,239.7564,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4025.3913579075875
2535,12.15,0.025904641,118.844,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1991.0453627455622
2537,9.195,0.114790042,57.3246,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,13.0,2.0,894.3329795390009
2538,8.895,0.075567131,234.8616,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,3864.6279511422676
2539,8.42,0.030842666,231.0352,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3810.4603678997505
2541,15.85,0.107577534,59.8904,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1013.1013115608275
2543,19.0,0.103871404,227.772,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,1.0,3427.835481081815
2544,5.175,0.029495954,104.5622,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1706.2489934340756
2545,5.59,0.056690821,63.4168,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1054.570507108428
2546,18.25,0.044241936,174.308,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,14.0,1.0,2980.5178683385443
2548,13.6,0.043832988,158.0946,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,2.0,2304.916685428527
2550,7.1,0.110182726,171.208,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,1.0,2825.368671503275
2551,18.2,0.0,222.0456,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,3642.4264746388185
2553,9.695,0.130200124,186.7898,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,3032.2844065423046
2554,6.385,0.123687134,36.8874,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,4.0,662.3390734842787
2557,7.31,0.026766644,108.657,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1786.372903889824
2558,12.6,0.0,110.8228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,4.0,1555.7197443284804
2559,6.78,0.066621085,186.624,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,3025.0763580762336
2562,12.65,0.035554996,228.501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,4.0,3475.1571414074447
2564,8.63,0.031221915,185.8582,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,2755.835824814874
2565,15.1,0.019934187,131.431,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,2158.4860930731575
2566,13.65,0.039986574,34.3558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,3.0,247.46353682905692
2569,5.8,0.130846833,88.6172,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,1363.9775283367117
2570,5.465,0.0,129.2626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,2238.9338053101296
2571,15.0,0.071482421,127.2362,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,14.0,3.0,2109.6148340322134
2572,19.35,0.02154496,119.0098,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1666.1188314887522
2573,10.195,0.044945123,117.7808,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,1982.4076579719062
2574,11.35,0.043225203,197.7742,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,3318.2377888139413
2575,10.8,0.058384823,74.838,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,1.0,1218.8919016956847
2580,17.7,0.121876033,100.3674,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,1570.8597458229601
2581,17.0,0.135733218,169.9106,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,2702.5556025862475
2582,15.5,0.085818761,51.2692,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,900.3378353904322
2583,16.5,0.035649249,91.912,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1565.4740124679024
2585,15.6,0.143328443,129.7994,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,2092.806016285312
2587,16.7,0.026615593,247.4776,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,4191.279323008286
2590,5.11,0.034845668,164.621,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,3.0,2744.4804802959766
2593,9.195,0.015846096,81.5592,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,3.0,1376.9635279723811
2594,18.35,0.088982596,189.9504,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3032.2148586206054
2595,10.3,0.011171624,86.954,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1164.622129023283
2596,9.0,0.082345601,214.5534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3187.7706352931677
2598,19.5,0.030694361,88.254,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1427.4107620640457
2602,12.8,0.091178768,109.1938,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,1769.979120913746
2603,17.75,0.037887894,154.6656,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,2540.583704627537
2604,18.85,0.055358452,132.7284,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2107.6040731527382
2606,11.0,0.008939091,122.7756,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,2045.1298053441396
2607,19.85,0.081387594,166.0816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,2705.4100138195204
2608,15.6,0.081230024,109.8544,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,1792.0451292270382
2613,16.6,0.016235909,108.9596,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1844.5148567194778
2614,17.7,0.121774611,101.8674,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,1.0,1627.8303799836872
2616,18.5,0.02580175,89.0172,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,1500.5537022026697
2617,15.6,0.087856073,220.7798,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3637.7620112721484
2618,18.6,0.047889939,186.9898,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,3062.9800828803504
2619,13.3,0.021273561,117.8124,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1918.4006568470045
2627,12.35,0.0,115.0518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,2021.4122185727738
2629,9.395,0.045454306,83.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1019.6946235739374
2630,12.5,0.0,118.144,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,2.0,1951.561756652608
2632,6.92,0.130924914,91.1804,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1417.1276574744566
2635,17.25,0.047257274,97.0068,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1664.1127471876362
2636,10.3,0.058827383,189.853,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3080.195331162949
2637,8.985,0.184150125,98.47,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,1179.508808770856
2638,6.385,0.123607578,36.4874,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,531.6115863382424
2639,5.78,0.014552313,145.1102,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,2510.028213619788
2640,9.6,0.096297398,167.3158,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,2709.6341473803564
2641,16.75,0.076044136,34.9532,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,195.97039610757042
2646,17.25,0.037186151,164.3526,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,13.0,2.0,2695.35211129971
2647,20.85,0.056553503,104.9648,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,14.0,2.0,1770.0680886532173
